year,time_hour,latitude,longitude,temp_drop_k,interface_temp_k,sea_ice_temp_k,rainfall,skin_temp_change_k
2018,0,-65.0,1.25,0.158935546875,271.3368225097656,259.83575439453125,0.0,-0.010746181011199951
2018,0,-65.0,7.5,0.31591796875,271.3680725097656,257.37481689453125,0.0,-0.08008211851119995
2018,0,-65.0,13.75,0.8359375,271.3680725097656,253.2302703857422,0.0,-0.18555086851119995
2018,0,-65.0,26.25,0.160400390625,271.3680725097656,264.05450439453125,0.0,-0.03808993101119995
2018,0,-65.0,32.5,0.138916015625,271.3680725097656,265.80450439453125,0.0,-0.08789461851119995
2018,0,-65.0,51.25,0.154052734375,271.3680725097656,263.28887939453125,0.0,-0.05469149351119995
2018,0,-65.0,57.5,0.162841796875,271.3680725097656,263.00762939453125,0.0,-0.05566805601119995
2018,0,-65.0,63.75,0.17626953125,271.3680725097656,262.55450439453125,0.0,-0.04297274351119995
2018,0,-65.0,70.0,0.16259765625,271.3680725097656,263.42950439453125,0.0,-0.04394930601119995
2018,0,-65.0,76.25,0.197998046875,271.3993225097656,262.83575439453125,0.0,-0.06641024351119995
2018,0,-65.0,82.5,0.27685546875,271.4305725097656,258.61700439453125,0.0,-0.08008211851119995
2018,0,-65.0,88.75,0.2802734375,271.4618225097656,259.05450439453125,0.0,-0.05664461851119995
2018,0,-65.0,95.0,0.3564453125,271.3993225097656,250.7778778076172,0.0,-0.07910555601119995
2018,0,-65.0,101.25,0.3193359375,271.3993225097656,253.2849578857422,0.0,-0.006839931011199951
2018,0,-65.0,107.5,0.37939453125,271.3993225097656,252.0310516357422,0.0,-0.11621493101119995
2018,0,-65.0,113.75,0.31201171875,271.3680725097656,254.0349578857422,0.0,-0.06348055601119995
2018,0,-65.0,120.0,0.333984375,271.3680725097656,255.0076141357422,0.0,-0.05859774351119995
2018,0,-65.0,126.25,0.33251953125,271.3680725097656,256.28887939453125,0.0,-0.04785555601119995
